"provincia","seccion","hoja","bloque","ambito","fila","columna","valor","formula_que_lo_reproduce","agrupamiento","min_municipal","max_municipal","dentro_del_rango_municipal","suma_municipal"
"Agroindustrial del Occidente","05_Economia","va_actividades","Año=2021","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","VA Administración pública, educación y salud",167.228338299203,"suma","todas",7.02850480288685,45.4605187534225,FALSE,167.228338299203
"Agroindustrial del Occidente","05_Economia","va_actividades","Año=2021","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","VA Actividades artísticas y de entretenimiento",23.4992351189656,"suma","todas",0.74914802311287,7.70796272513642,FALSE,23.4992351189656
"Agroindustrial del Occidente","05_Economia","va_actividades","Año=2022","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","VA Agricultura, ganadería, caza, silvicultura y pesca",159.072091370541,"suma","todas",12.3870513621212,39.767297144872,FALSE,159.072091370541
"Agroindustrial del Occidente","05_Economia","va_actividades","Año=2022","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","VA Explotación de minas y canteras",39.6539059651511,"suma","todas",0,29.1457532117297,FALSE,39.6539059651511
"Agroindustrial del Occidente","05_Economia","va_actividades","Año=2022","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","VA Industrias manufactureras",10.9102623302125,"suma","todas",0.48217724383692,4.58556564388195,FALSE,10.9102623302125
"Agroindustrial del Occidente","05_Economia","va_actividades","Año=2022","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","VA Construcción",41.2532477009271,"suma","todas",1.23304954216692,12.4806668737833,FALSE,41.2532477009271
"Agroindustrial del Occidente","05_Economia","va_actividades","Año=2022","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","VA Suministro de electricidad, gas y agua",31.9309759403694,"suma","todas",0.68475926743158,11.703601418574,FALSE,31.9309759403694
"Agroindustrial del Occidente","05_Economia","va_actividades","Año=2022","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","VA Comercio, transporte y alojamiento",131.405250568404,"suma","todas",2.18061703838174,49.0110704298928,FALSE,131.405250568404
"Agroindustrial del Occidente","05_Economia","va_actividades","Año=2022","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","VA Información y comunicaciones",23.6915071077092,"suma","todas",0.598569520026866,8.61807080523907,FALSE,23.6915071077092
"Agroindustrial del Occidente","05_Economia","va_actividades","Año=2022","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","VA Actividades financieras y de seguros",18.4891226902079,"suma","todas",0.352196700931241,7.11871448229646,FALSE,18.4891226902079
"Agroindustrial del Occidente","05_Economia","va_actividades","Año=2022","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","VA Actividades inmobiliarias",62.0099882839007,"suma","todas",1.94022867827132,19.3862159285348,FALSE,62.0099882839007
"Agroindustrial del Occidente","05_Economia","va_actividades","Año=2022","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","VA Actividades profesionales, científicas y técnicas",83.000375495243,"suma","todas",2.27272814389356,25.3494744431842,FALSE,83.000375495243
"Agroindustrial del Occidente","05_Economia","va_actividades","Año=2022","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","VA Administración pública, educación y salud",172.096510601541,"suma","todas",6.7341085465528,51.6390305064857,FALSE,172.096510601541
"Agroindustrial del Occidente","05_Economia","va_actividades","Año=2022","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","VA Actividades artísticas y de entretenimiento",33.2050988395123,"suma","todas",0.955691666379072,12.1464251020641,FALSE,33.2050988395123
"Agroindustrial del Occidente","05_Economia","va_actividades","Año=2023","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","VA Agricultura, ganadería, caza, silvicultura y pesca",146.119857830552,"suma","todas",8.37521539254892,39.5875468964032,FALSE,146.119857830552
"Agroindustrial del Occidente","05_Economia","va_actividades","Año=2023","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","VA Explotación de minas y canteras",52.7178947202661,"suma","todas",0,37.4581897299299,FALSE,52.7178947202662
"Agroindustrial del Occidente","05_Economia","va_actividades","Año=2023","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","VA Industrias manufactureras",16.2776891588785,"suma","todas",0.250626122172702,7.00452437875473,FALSE,16.2776891588785
"Agroindustrial del Occidente","05_Economia","va_actividades","Año=2023","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","VA Construcción",31.5484787641014,"suma","todas",1.5526997796857,9.32576136434035,FALSE,31.5484787641014
"Agroindustrial del Occidente","05_Economia","va_actividades","Año=2023","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","VA Suministro de electricidad, gas y agua",35.9189582277004,"suma","todas",0.962850519102716,14.7434950310244,FALSE,35.9189582277004
"Agroindustrial del Occidente","05_Economia","va_actividades","Año=2023","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","VA Comercio, transporte y alojamiento",124.100069772697,"suma","todas",2.8603357849364,43.517391250961,FALSE,124.100069772697
"Agroindustrial del Occidente","05_Economia","va_actividades","Año=2023","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","VA Información y comunicaciones",31.5817921319498,"suma","todas",0.630513518081636,9.64562082592141,FALSE,31.5817921319498
"Agroindustrial del Occidente","05_Economia","va_actividades","Año=2023","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","VA Actividades financieras y de seguros",29.8973833574566,"suma","todas",0.474027458923724,9.43763890031946,FALSE,29.8973833574566
"Agroindustrial del Occidente","05_Economia","va_actividades","Año=2023","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","VA Actividades inmobiliarias",58.2994078816963,"suma","todas",1.65910733012982,15.801889404463,FALSE,58.2994078816963
"Agroindustrial del Occidente","05_Economia","va_actividades","Año=2023","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","VA Actividades profesionales, científicas y técnicas",79.6448413191343,"suma","todas",2.2293715213915,24.8541554270013,FALSE,79.6448413191342
"Agroindustrial del Occidente","05_Economia","va_actividades","Año=2023","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","VA Administración pública, educación y salud",181.303936988283,"suma","todas",7.48676962315551,57.2249533782964,FALSE,181.303936988283
"Agroindustrial del Occidente","05_Economia","va_actividades","Año=2023","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","VA Actividades artísticas y de entretenimiento",37.6209612459612,"suma","todas",1.00681783887399,11.3044495910581,FALSE,37.6209612459612
"Agroindustrial del Occidente","05_Economia","va_actividades","Año=2024","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","VA Agricultura, ganadería, caza, silvicultura y pesca",157.92658695896,"suma","todas",8.89115629285968,47.5526728030759,FALSE,157.92658695896
"Agroindustrial del Occidente","05_Economia","va_actividades","Año=2024","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","VA Explotación de minas y canteras",49.3945638303004,"suma","todas",0,29.6480851379611,FALSE,49.3945638303004
"Agroindustrial del Occidente","05_Economia","va_actividades","Año=2024","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","VA Industrias manufactureras",13.4600651016131,"suma","todas",0.238902109233148,5.23766342706349,FALSE,13.4600651016131
"Agroindustrial del Occidente","05_Economia","va_actividades","Año=2024","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","VA Construcción",33.4031790816318,"suma","todas",1.50979626712611,9.37630585397968,FALSE,33.4031790816318
"Agroindustrial del Occidente","05_Economia","va_actividades","Año=2024","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","VA Suministro de electricidad, gas y agua",41.9918770194153,"suma","todas",1.06574140293331,17.4683566408852,FALSE,41.9918770194154
"Agroindustrial del Occidente","05_Economia","va_actividades","Año=2024","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","VA Comercio, transporte y alojamiento",121.741573693197,"suma","todas",2.78310712190679,41.9455282189379,FALSE,121.741573693197
"Agroindustrial del Occidente","05_Economia","va_actividades","Año=2024","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","VA Información y comunicaciones",31.32150450983,"suma","todas",0.625030014315455,9.74559202827646,FALSE,31.32150450983
"Agroindustrial del Occidente","05_Economia","va_actividades","Año=2024","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","VA Actividades financieras y de seguros",29.0923336733122,"suma","todas",0.433327900766646,9.17037174541339,FALSE,29.0923336733121
"Agroindustrial del Occidente","05_Economia","va_actividades","Año=2024","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","VA Actividades inmobiliarias",59.8956091060643,"suma","todas",1.61211385432606,15.468659170394,FALSE,59.8956091060643
"Agroindustrial del Occidente","05_Economia","va_actividades","Año=2024","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","VA Actividades profesionales, científicas y técnicas",79.9694870972792,"suma","todas",2.17632533493876,26.0944455335299,FALSE,79.9694870972792
"Agroindustrial del Occidente","05_Economia","va_actividades","Año=2024","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","VA Administración pública, educación y salud",183.249550991655,"suma","todas",7.28595395506358,59.1485795453339,FALSE,183.249550991655
"Agroindustrial del Occidente","05_Economia","va_actividades","Año=2024","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","VA Actividades artísticas y de entretenimiento",40.8027071580793,"suma","todas",1.03574238149545,12.3240640481483,FALSE,40.8027071580792
"Agroindustrial del Occidente","05_Economia","energia_centrales","Central / Planta=NA | Tecnología=NA | Estado=NA | Empresa operadora=NA","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","Capacidad efectiva neta (MW)",36.1,"suma","todas",4.7,19.8,FALSE,36.1
"Agroindustrial del Occidente","05_Economia","energia_centrales","Central / Planta=NA | Tecnología=NA | Estado=NA | Empresa operadora=NA","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","Participación en el SIN",0.00157472689829838,"suma","todas",0.00020501984548483,0.000863700625659499,FALSE,0.00157472689829838
"Agroindustrial del Occidente","05_Economia","energia_centrales","Central / Planta=NA | Tecnología=NA | Estado=NA | Empresa operadora=NA","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","Participación en Antioquia",0.00568470867222307,"suma","todas",0.000740114425469486,0.00311792885623315,FALSE,0.00568470867222307
"Agroindustrial del Occidente","06_Desarrollo_Rural","inventario_pecuario","Año=2019","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","Bovinos",101691,"suma","todas",6141,30304,FALSE,101691
"Agroindustrial del Occidente","06_Desarrollo_Rural","inventario_pecuario","Año=2019","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","Búfalos",92,"suma","todas",0,92,TRUE,92
"Agroindustrial del Occidente","06_Desarrollo_Rural","inventario_pecuario","Año=2019","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","Caprinos",163,"suma","todas",1,91,FALSE,163
"Agroindustrial del Occidente","06_Desarrollo_Rural","inventario_pecuario","Año=2019","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","Ovinos",270,"suma","todas",9,175,FALSE,270
"Agroindustrial del Occidente","06_Desarrollo_Rural","inventario_pecuario","Año=2019","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","Equinos",10008,"suma","todas",715,2400,FALSE,10008
"Agroindustrial del Occidente","06_Desarrollo_Rural","inventario_pecuario","Año=2019","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","Porcinos",0,"suma","todas",0,0,TRUE,0
"Agroindustrial del Occidente","06_Desarrollo_Rural","inventario_pecuario","Año=2019","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","Total especies pecuarias",112224,"suma","todas",8551,32774,FALSE,112224
"Agroindustrial del Occidente","06_Desarrollo_Rural","inventario_pecuario","Año=2019","subregión","TOTAL SUBREGIÓN OCCIDENTE","Bovinos",203584,"no verificable con esta hoja",,6141,30304,FALSE,101691
"Agroindustrial del Occidente","06_Desarrollo_Rural","inventario_pecuario","Año=2019","subregión","TOTAL SUBREGIÓN OCCIDENTE","Búfalos",94,"no verificable con esta hoja",,0,92,FALSE,92
"Agroindustrial del Occidente","06_Desarrollo_Rural","inventario_pecuario","Año=2019","subregión","TOTAL SUBREGIÓN OCCIDENTE","Caprinos",566,"no verificable con esta hoja",,1,91,FALSE,163
"Agroindustrial del Occidente","06_Desarrollo_Rural","inventario_pecuario","Año=2019","subregión","TOTAL SUBREGIÓN OCCIDENTE","Ovinos",921,"no verificable con esta hoja",,9,175,FALSE,270
"Agroindustrial del Occidente","06_Desarrollo_Rural","inventario_pecuario","Año=2019","subregión","TOTAL SUBREGIÓN OCCIDENTE","Equinos",20510,"no verificable con esta hoja",,715,2400,FALSE,10008
"Agroindustrial del Occidente","06_Desarrollo_Rural","inventario_pecuario","Año=2019","subregión","TOTAL SUBREGIÓN OCCIDENTE","Porcinos",56553,"no verificable con esta hoja",,0,0,FALSE,0
"Agroindustrial del Occidente","06_Desarrollo_Rural","inventario_pecuario","Año=2019","subregión","TOTAL SUBREGIÓN OCCIDENTE","Total especies pecuarias",282228,"no verificable con esta hoja",,8551,32774,FALSE,112224
"Agroindustrial del Occidente","06_Desarrollo_Rural","inventario_pecuario","Año=2019","departamento","TOTAL DEPARTAMENTO (ANTIOQUIA)","Bovinos",3090631,"no verificable con esta hoja",,6141,30304,FALSE,101691
"Agroindustrial del Occidente","06_Desarrollo_Rural","inventario_pecuario","Año=2019","departamento","TOTAL DEPARTAMENTO (ANTIOQUIA)","Búfalos",56889,"no verificable con esta hoja",,0,92,FALSE,92
"Agroindustrial del Occidente","06_Desarrollo_Rural","inventario_pecuario","Año=2019","departamento","TOTAL DEPARTAMENTO (ANTIOQUIA)","Caprinos",6665,"no verificable con esta hoja",,1,91,FALSE,163
"Agroindustrial del Occidente","06_Desarrollo_Rural","inventario_pecuario","Año=2019","departamento","TOTAL DEPARTAMENTO (ANTIOQUIA)","Ovinos",25681,"no verificable con esta hoja",,9,175,FALSE,270
"Agroindustrial del Occidente","06_Desarrollo_Rural","inventario_pecuario","Año=2019","departamento","TOTAL DEPARTAMENTO (ANTIOQUIA)","Equinos",221463,"no verificable con esta hoja",,715,2400,FALSE,10008
"Agroindustrial del Occidente","06_Desarrollo_Rural","inventario_pecuario","Año=2019","departamento","TOTAL DEPARTAMENTO (ANTIOQUIA)","Porcinos",606143,"no verificable con esta hoja",,0,0,FALSE,0
"Agroindustrial del Occidente","06_Desarrollo_Rural","inventario_pecuario","Año=2019","departamento","TOTAL DEPARTAMENTO (ANTIOQUIA)","Total especies pecuarias",4007472,"no verificable con esta hoja",,8551,32774,FALSE,112224
"Agroindustrial del Occidente","06_Desarrollo_Rural","inventario_pecuario","Año=2020","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","Bovinos",103058,"suma","todas",6533,29887,FALSE,103058
"Agroindustrial del Occidente","06_Desarrollo_Rural","inventario_pecuario","Año=2020","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","Búfalos",85,"suma","todas",0,70,FALSE,85
"Agroindustrial del Occidente","06_Desarrollo_Rural","inventario_pecuario","Año=2020","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","Caprinos",230,"suma","todas",0,130,FALSE,230
"Agroindustrial del Occidente","06_Desarrollo_Rural","inventario_pecuario","Año=2020","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","Ovinos",258,"suma","todas",9,170,FALSE,258
"Agroindustrial del Occidente","06_Desarrollo_Rural","inventario_pecuario","Año=2020","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","Equinos",10568,"suma","todas",728,2468,FALSE,10568
"Agroindustrial del Occidente","06_Desarrollo_Rural","inventario_pecuario","Año=2020","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","Porcinos",8875,"suma","todas",167,3765,FALSE,8875
"Agroindustrial del Occidente","06_Desarrollo_Rural","inventario_pecuario","Año=2020","provincia","TOTAL PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","Total especies pecuarias",123074,"suma","todas",9178,35038,FALSE,123074
"Agroindustrial del Occidente","06_Desarrollo_Rural","inventario_pecuario","Año=2020","subregión","TOTAL SUBREGIÓN OCCIDENTE","Bovinos",206152,"no verificable con esta hoja",,6533,29887,FALSE,103058
"Agroindustrial del Occidente","06_Desarrollo_Rural","inventario_pecuario","Año=2020","subregión","TOTAL SUBREGIÓN OCCIDENTE","Búfalos",89,"no verificable con esta hoja",,0,70,FALSE,85
"Agroindustrial del Occidente","06_Desarrollo_Rural","inventario_pecuario","Año=2020","subregión","TOTAL SUBREGIÓN OCCIDENTE","Caprinos",897,"no verificable con esta hoja",,0,130,FALSE,230
"Agroindustrial del Occidente","06_Desarrollo_Rural","inventario_pecuario","Año=2020","subregión","TOTAL SUBREGIÓN OCCIDENTE","Ovinos",849,"no verificable con esta hoja",,9,170,FALSE,258
"Agroindustrial del Occidente","06_Desarrollo_Rural","inventario_pecuario","Año=2020","subregión","TOTAL SUBREGIÓN OCCIDENTE","Equinos",22966,"no verificable con esta hoja",,728,2468,FALSE,10568
